Time,eeg
3673,1032
3674,1031.4
3675,1031.7
3676,1030.8
3677,1026.5
3678,1027.3
3679,1030.5
3680,1031.3
3681,1031.9
3682,1030.2
3683,1030.7
3684,1025.7
3685,1022.1
3686,1021.7
3687,1020.2
3688,1016.5
3689,1011.3
3690,1006.1
3691,1002.6
3692,1000.5
3693,996.5
3694,992.8
3695,984.4
3696,976.9
3697,970.6
3698,964.1
3699,956.1
3700,953.1
3701,951
3702,946.1
3703,939.2
3704,939.5
3705,931.3
3706,930
3707,929.3
3708,924.3
3709,924.3
3710,923
3711,922.5
3712,919.7
3713,925.1
3714,926.8
3715,925.8
3716,923.7
3717,923.7
3718,926.1
3719,930.7
3720,930.8
3721,930.7
3722,936.4
3723,936.2
3724,937.5
3725,941
3726,945.1
3727,945.7
3728,947.2
3729,952
3730,954.9
3731,957.5
3732,959
3733,962.6
3734,963.5
3735,963.5
3736,963.5
3737,963.8
3738,963.9
3739,966.9
3740,969.7
3741,966.9
3742,965
3743,965.6
3744,962.2
3745,961.9
3746,964
3747,963
3748,963.1
3749,963.8
3750,964.1
3751,967
3752,962.4
3753,961.8
3754,962.9
3755,962.9
3756,962.7
3757,960.1
3758,963.8
3759,964.9
3760,968.7
3761,974
3762,973.4
3763,971.2
3764,973.6
3765,972.2
3766,978.1
3767,979.6
3768,981.3
3769,982
3770,983.8
3771,985.9
3772,990.6
3773,993
3774,996.7
3775,998.9
3776,1003.4
3777,1005.4
3778,1007.2
3779,1010.2
3780,1012.1
3781,1011.7
3782,1019
3783,1017.3
3784,1023.7
3785,1024.4
3786,1026.8
3787,1028.6
3788,1031.8
3789,1027.3
3790,1029
3791,1030.2
3792,1034.9
3793,1036.5
3794,1041.3
3795,1039.8
3796,1041.3
3797,1039.8
3798,1039.6
3799,1040.5
3800,1042.7
3801,1043.2
3802,1042
3803,1042.6
3804,1039.1
3805,1042.5
3806,1040.2
3807,1040.5
3808,1037.9
3809,1039.3
3810,1035.6
3811,1034
3812,1036.6
3813,1036.4
3814,1038.1
3815,1035.6
3816,1033.7
3817,1035.9
3818,1033.1
3819,1033.8
3820,1036.4
3821,1036.3
3822,1032.3
3823,1033.6
3824,1033.5
3825,1030.5
3826,1029.1
3827,1028.4
3828,1026.6
3829,1026.9
3830,1028.6
3831,1029.4
3832,1031
3833,1030.8
3834,1031.4
3835,1032
3836,1035.6
3837,1034.9
3838,1036.5
3839,1038.6
3840,1036.6
3841,1047.7
3842,1046.1
3843,1048
3844,1048.1
3845,1049.7
3846,1049.7
3847,1052.2
3848,1057.1
3849,1055.8
3850,1063.2
3851,1063.9
3852,1069.4
3853,1067
3854,1070.6
3855,1074.3
3856,1074.5
3857,1079.9
3858,1081.8
3859,1084.3
3860,1087.6
3861,1090
3862,1090.9
3863,1096.8
3864,1095.6
3865,1102.3
3866,1104.8
3867,1101.8
3868,1099.9
3869,1101.9
3870,1107.9
3871,1107.8
3872,1101.2
3873,1105.2
3874,1106.3
3875,1107
3876,1103.9
3877,1100.5
3878,1097.8
3879,1097.2
3880,1093.5
3881,1093.8
3882,1086.4
3883,1086.2
3884,1088.8
3885,1087
3886,1079.8
3887,1078.3
3888,1080.1
3889,1078.8
3890,1079.4
3891,1076
3892,1079.1
3893,1084
3894,1084.9
3895,1087.1
3896,1089
3897,1089.7
3898,1091.1
3899,1091.9
3900,1093.8
3901,1102.1
3902,1101.3
3903,1106.5
3904,1107.5
3905,1109.8
3906,1110.1
3907,1109.8
3908,1114.2
3909,1115.4
3910,1122.7
3911,1125.4
3912,1122.1
3913,1123.4
3914,1125
3915,1128.6
3916,1138.7
3917,1150.9
3918,1152
3919,1152.5
3920,1149.3
3921,1150
3922,1152
3923,1152.7
3924,1155.3
3925,1157.5
3926,1157.5
3927,1157.3
3928,1158
3929,1154.2
3930,1155
3931,1157.6
3932,1160.8
3933,1157.3
3934,1156
3935,1155.8
3936,1155.3
3937,1151.8
3938,1149.2
3939,1151.5
3940,1150
3941,1147.1
3942,1142.8
3943,1141.9
3944,1140.1
3945,1136.3
3946,1130.7
3947,1126.2
3948,1119.1
3949,1117.9
3950,1114.2
3951,1113
3952,1106.9
3953,1101
3954,1098.5
3955,1095.5
3956,1089.7
3957,1090.7
3958,1090
3959,1090.2
3960,1085.7
3961,1083.9
3962,1080
3963,1078.7
3964,1080.6
3965,1080.6
3966,1080.5
3967,1080
3968,1083.9
3969,1085.2
3970,1087.5
3971,1084.4
3972,1090.6
3973,1091.7
3974,1092.9
3975,1090.9
3976,1091.1
3977,1092.3
3978,1094.4
3979,1101.3
3980,1100.9
3981,1099.1
3982,1101.8
3983,1102.1
3984,1106.4
3985,1106.1
3986,1108.2
3987,1111.3
3988,1110.9
3989,1112.6
3990,1115.8
3991,1115
3992,1121.7
3993,1124.7
3994,1122.5
3995,1125.5
3996,1123
3997,1124.8
3998,1124.6
3999,1130.4
4000,1133.5
4001,1135.4
4002,1134.3
4003,1135
4004,1137
4005,1136.9
4006,1135.6
4007,1135.7
4008,1131.9
4009,1130.4
4010,1136.7
4011,1138.8
4012,1136.4
4013,1140.8
4014,1143.3
4015,1142.4
4016,1146.2
4017,1148.3
4018,1152
4019,1157.3
4020,1157.1
4021,1149.1
4022,1147.3
4023,1149.6
4024,1151.8
4025,1152.4
4026,1155.1
4027,1149.3
4028,1143.1
4029,1143.7
4030,1140.1
4031,1143.2
4032,1139.8
4033,1138.6
4034,1134.7
4035,1140.6
4036,1137.5
4037,1135.8
4038,1134.6
4039,1132.9
4040,1134
4041,1128.6
4042,1125.6
4043,1126.6
4044,1125.4
4045,1122.1
4046,1123.1
4047,1120
4048,1116.9
4049,1109.3
4050,1105.8
4051,1100
4052,1096.4
4053,1088.7
4054,1078.9
4055,1071
4056,1062.8
4057,1059
4058,1052.4
4059,1041.6
4060,1036.2
4061,1030.8
4062,1027.2
4063,1018.1
4064,1016
4065,1009.6
4066,1007.5
4067,1003.4
4068,999.5
4069,994.8
4070,990.1
4071,984.6
4072,978.7
4073,975.5
4074,970.3
4075,967.8
4076,965.7
4077,962.3
4078,957.8
4079,957.8
4080,953.7
4081,949.4
4082,946.2
4083,946
4084,941.5
4085,943.6
4086,941.6
4087,940.3
4088,936.7
4089,935.3
4090,939
4091,939.9
4092,941.7
4093,943.3
4094,944.9
4095,953.4
4096,950.7
4097,956.4
4098,958.5
4099,957.5
4100,960.1
4101,962.7
4102,966.7
4103,970
4104,973.8
4105,974
4106,974.9
4107,982.4
4108,988
4109,993.4
4110,995.9
4111,1002.8
4112,1002.7
4113,1005.2
4114,1007.7
4115,1010
4116,1015.6
4117,1017.5
4118,1019.4
4119,1020.9
4120,1023.7
4121,1023.9
4122,1027.3
4123,1029.6
4124,1031.7
4125,1031.4
4126,1036.7
4127,1037.8
4128,1039.7
4129,1043.3
4130,1044.4
4131,1046.2
4132,1048.2
4133,1050.4
4134,1050.5
4135,1056.6
4136,1058.8
4137,1060.1
4138,1062.9
4139,1064.8
4140,1066.8
4141,1071.8
4142,1072.8
4143,1077.5
4144,1081.4
4145,1083.3
4146,1088.6
4147,1085.6
4148,1089.1
4149,1093
4150,1090.7
4151,1092.6
4152,1094.5
4153,1098.6
4154,1093.7
4155,1097.5
4156,1096.7
4157,1096.4
4158,1098
4159,1094.7
4160,1094.3
4161,1090.9
4162,1091.7
4163,1090.9
4164,1086.1
4165,1085.7
4166,1081.5
4167,1076.2
4168,1074.9
4169,1072.7
4170,1079.2
4171,1076.9
4172,1070.7
4173,1071.5
4174,1067.8
4175,1065.2
4176,1066.4
4177,1066.9
4178,1065.2
4179,1069.1
4180,1067
4181,1070.2
4182,1070.2
4183,1067.5
4184,1071.1
4185,1074.2
4186,1079.6
4187,1080.3
4188,1082.7
4189,1082.9
4190,1087.5
4191,1090.6
4192,1089.6
4193,1093.7
4194,1094.3
4195,1097.5
4196,1100.2
4197,1103.8
4198,1107.8
4199,1110.6
4200,1109.4
4201,1109.3
4202,1112.1
4203,1111
4204,1111.2
4205,1112.4
4206,1115.4
4207,1115.7
4208,1115.2
4209,1120.6
4210,1121.9
4211,1119.9
4212,1120.3
4213,1121.1
4214,1124.4
4215,1130.6
4216,1132.2
4217,1134.7
4218,1135.4
4219,1140.8
4220,1140.2
4221,1141
4222,1140.2
4223,1144
4224,1146.3
4225,1147.3
4226,1149.2
4227,1153.9
4228,1153.2
4229,1153.6
4230,1153.1
4231,1154.2
4232,1155.5
4233,1159.8
4234,1159.4
4235,1157.2
4236,1158.2
4237,1159.7
4238,1162
4239,1159.5
4240,1160.9
4241,1158
4242,1159.5
4243,1160.1
4244,1160.1
4245,1158.8
4246,1158.5
4247,1161.8
4248,1163.3
4249,1162.1
4250,1161.4
4251,1162.9
4252,1162.6
4253,1163.6
4254,1162.1
4255,1166.7
4256,1166.2
4257,1166.7
4258,1166.2
4259,1169.2
4260,1167.9
4261,1171.5
4262,1166.3
4263,1168
4264,1168.5
4265,1167.2
4266,1168.9
4267,1167.2
4268,1165.9
4269,1163.8
4270,1171.4
4271,1167.3
4272,1170.5
4273,1168.8
4274,1169.7
4275,1169.5
4276,1168.9
4277,1169.5
4278,1173.1
4279,1170.7
4280,1169.5
4281,1169.8
4282,1169.4
4283,1171.3
4284,1166.9
4285,1160.3
4286,1159.3
4287,1158
4288,1157.6
4289,1156
4290,1153.2
4291,1153.2
4292,1148.1
4293,1143.2
4294,1142.2
4295,1142.3
4296,1138.2
4297,1134.5
4298,1131.8
4299,1130.1
4300,1131.1
4301,1128.9
4302,1125.4
4303,1126.2
4304,1125.3
4305,1124.8
4306,1125
4307,1125.9
4308,1125.8
4309,1127.3
4310,1131.3
4311,1134.4
4312,1134.8
4313,1134.2
4314,1137.1
4315,1138.9
4316,1137.3
4317,1141.7
4318,1146
4319,1143.9
4320,1146.1
4321,1144.1
4322,1147.8
4323,1148.8
4324,1151
4325,1150.8
4326,1151.5
4327,1151.6
4328,1156.8
4329,1160.3
4330,1159.6
4331,1159.8
4332,1159.4
4333,1162.3
4334,1171.1
4335,1182.5
4336,1178.8
4337,1177.1
4338,1178.5
4339,1177.6
4340,1179
4341,1178.1
4342,1178.4
4343,1176
4344,1180.2
4345,1178.2
4346,1179.4
4347,1181.5
4348,1178.9
4349,1175.7
4350,1174.4
4351,1175.6
4352,1173
4353,1175.4
4354,1167.3
4355,1173.7
4356,1170.4
4357,1165.8
4358,1165.8
4359,1159.3
4360,1156.4
4361,1155
4362,1151.8
4363,1147.3
4364,1144.4
4365,1139.1
4366,1132
4367,1128.2
4368,1121.7
4369,1116.1
4370,1109.3
4371,1100.1
4372,1094.7
4373,1090.3
4374,1084.4
4375,1074.7
4376,1074.2
4377,1066.3
4378,1061.1
4379,1051.9
4380,1047.4
4381,1041.7
4382,1033.4
4383,1033
4384,1028.6
4385,1023
4386,1014.7
4387,1012.7
4388,1008.7
4389,1006.9
4390,1002.4
4391,999.8
4392,998
4393,991.9
4394,991.5
4395,989.3
4396,989.5
4397,987.5
4398,986.6
4399,988
4400,992.1
4401,989.2
4402,992.2
4403,992.9
4404,997.2
4405,997.5
4406,999.5
4407,1002.1
4408,1006.2
4409,1009.7
4410,1017.2
4411,1026.6
4412,1031.4
4413,1032.3
4414,1030.5
4415,1031.1
4416,1026.6
4417,1038.7
4418,1044.1
4419,1044.9
4420,1044.9
4421,1049.7
4422,1048.9
4423,1055
4424,1051.5
4425,1056.4
4426,1058.5
4427,1059.6
4428,1061.7
4429,1057.5
4430,1050.7
4431,1055.2
4432,1054.6
4433,1055.4
4434,1050.9
4435,1050.9
4436,1050.5
4437,1049.5
4438,1049.7
4439,1046.7
4440,1048.4
4441,1045.3
4442,1043.6
4443,1046.3
4444,1038.9
4445,1035.3
4446,1035
4447,1030.6
4448,1025.3
4449,1025.5
4450,1020.6
4451,1022.2
4452,1025.9
4453,1017.8
4454,1018.9
4455,1021.3
4456,1019.9
4457,1015.7
4458,1016.3
4459,1015.4
4460,1016.7
4461,1018.3
4462,1020.1
4463,1015.5
4464,1015.8
4465,1018.9
4466,1017
4467,1019.5
4468,1019.1
4469,1019.2
4470,1017.9
4471,1017
4472,1017.2
4473,1017.5
4474,1018.8
4475,1019.8
4476,1020.1
4477,1020.5
4478,1022.9
4479,1024.1
4480,1023.7
4481,1026.1
4482,1026.3
4483,1027.8
4484,1026.1
4485,1029.5
4486,1032.9
4487,1030.4
4488,1031.9
4489,1035.5
4490,1038
4491,1039.2
4492,1039.7
4493,1047.9
4494,1046.3
4495,1049.4
4496,1055.3
4497,1058.7
4498,1057.9
4499,1062.9
4500,1064.3
4501,1067.2
4502,1070.7
4503,1075.3
4504,1073.5
4505,1077.2
4506,1081.6
4507,1084.3
4508,1086.9
4509,1087.4
4510,1090.7
4511,1091
4512,1096.8
4513,1097.9
4514,1103.9
4515,1105.1
4516,1105.1
4517,1108
4518,1109
4519,1116.1
4520,1133.9
4521,1146.1
4522,1141.5
4523,1142.5
4524,1142.2
4525,1142.5
4526,1150
4527,1153.6
4528,1155.8
4529,1162.3
4530,1164.3
4531,1166
4532,1168.8
4533,1170.5
4534,1176
4535,1177.3
4536,1177.3
4537,1178.4
4538,1182.8
4539,1181.3
4540,1182.9
4541,1179
4542,1178.2
4543,1182.9
4544,1180.5
4545,1180.3
4546,1182.3
4547,1179.7
4548,1176.9
4549,1174.5
4550,1168
4551,1166.6
4552,1163.9
4553,1156.7
4554,1155.1
4555,1150.7
4556,1148.1
4557,1143.2
4558,1136.9
4559,1134.7
4560,1132.6
4561,1128.1
4562,1124.5
4563,1120.4
4564,1116.9
4565,1112.5
4566,1113.5
4567,1108.4
4568,1103.2
4569,1097.4
4570,1091.4
4571,1087.3
4572,1086.8
4573,1084.6
4574,1080.9
4575,1079.9
4576,1077.9
4577,1073.6
4578,1072.9
4579,1070.6
4580,1071.3
4581,1067.6
4582,1072.2
4583,1078.7
4584,1077.7
4585,1077.5
4586,1073.8
4587,1069.7
4588,1070.7
4589,1067.4
4590,1065.4
4591,1066.6
4592,1066.1
4593,1067.8
4594,1067.5
4595,1063.2
4596,1061.8
4597,1062.1
4598,1063.8
4599,1060.7
4600,1062.7
4601,1064.8
4602,1067.5
4603,1069
4604,1066.7
4605,1067.2
4606,1067.6
4607,1068
4608,1070.7
4609,1072.8
4610,1069.5
4611,1073.7
4612,1075.6
4613,1075.7
4614,1076.5
4615,1079.2
4616,1082.9
4617,1080.7
4618,1086.3
4619,1085
4620,1084.4
4621,1087.4
4622,1086.7
4623,1087.9
4624,1089.5
4625,1086.6
4626,1085.6
4627,1085.9
4628,1088.8
4629,1091.2
4630,1089.1
4631,1088.1
4632,1087
4633,1087.6
4634,1091.1
4635,1090.4
4636,1093.1
4637,1095.5
4638,1096.1
4639,1095
4640,1097.2
4641,1100.2
4642,1099.2
4643,1104
4644,1105.7
4645,1109.4
4646,1108.3
4647,1108.5
4648,1108.7
4649,1111.9
4650,1112.4
4651,1116.8
4652,1115.9
4653,1119.5
4654,1120.8
4655,1120.7
4656,1125.1
4657,1129.9
4658,1134.1
4659,1132.3
4660,1133.4
4661,1131.4
4662,1136.7
4663,1136.7
4664,1146.4
4665,1150.5
4666,1148.5
4667,1147.4
4668,1152.3
4669,1150.6
4670,1151.3
4671,1148.2
4672,1149.6
4673,1158
4674,1158.1
4675,1159.3
4676,1160.1
4677,1163.8
4678,1163.7
4679,1164
4680,1168.3
4681,1169
4682,1171.9
4683,1174.3
4684,1175.6
4685,1178
4686,1176.4
4687,1175.3
4688,1181.3
4689,1177
4690,1177.2
4691,1174.4
4692,1172.3
4693,1166.3
4694,1165.2
4695,1171.9
4696,1171.3
4697,1154.8
4698,1154.3
4699,1152.6
4700,1144.9
4701,1141
4702,1133
4703,1131.4
4704,1128.2
4705,1120.6
4706,1116.7
4707,1114.4
4708,1109.9
4709,1108
4710,1108.3
4711,1106.6
4712,1100.3
4713,1099.7
4714,1094.2
4715,1098.4
4716,1098.7
4717,1098.1
4718,1095.7
4719,1096.7
4720,1095.8
4721,1101.2
4722,1099.4
4723,1101.4
4724,1102.6
4725,1102.3
4726,1105.8
4727,1107.2
4728,1103.8
4729,1105.7
4730,1106.8
4731,1108.3
4732,1107.5
4733,1111.1
4734,1114.3
4735,1115.3
4736,1114.4
4737,1115
4738,1111.4
4739,1112.1
4740,1117.2
4741,1118.8
4742,1115.5
4743,1120.1
4744,1117.1
4745,1119.7
4746,1117.5
4747,1116.3
4748,1118.9
4749,1116.2
4750,1115
4751,1112.9
4752,1103
4753,1100.9
4754,1098.2
4755,1090.6
4756,1082.3
4757,1076.8
4758,1072.5
4759,1065.6
4760,1057.1
4761,1051.3
4762,1050.7
4763,1046.6
4764,1042.8
4765,1039
4766,1036.8
4767,1035.1
4768,1030.2
4769,1027.3
4770,1023.9
4771,1025.7
4772,1024.1
4773,1018.2
4774,1017.6
4775,1016.9
4776,1013.3
4777,1010.7
4778,1010.9
4779,1064.8
4780,982
4781,-330.6
4782,-90
4783,87.8
4784,277
4785,497
4786,795.4
4787,920.6
4788,1012
4789,1073.6
4790,1109.6
4791,1093.8
4792,1060.4
4793,1002.4
4794,894.4
4795,825.8
4796,754.2
4797,665.8
4798,1124
4799,1086.1
4800,1100.2
4801,1063.6
4802,1056.7
4803,1048.6
4804,1049.6
4805,1051
4806,1054.9
4807,1058.6
4808,1060.6
4809,1064.1
4810,1068.6
4811,1069.8
4812,1067.5
4813,1069.6
4814,1073.8
4815,1073.3
4816,1074.8
4817,1074.8
4818,1078.3
4819,1077.9
4820,1078.5
4821,1077.9
4822,1079.9
4823,1087.4
4824,1082.3
4825,1084
4826,1085.6
4827,1087.7
4828,1087.3
4829,1083.7
4830,1086.6
4831,1086.8
4832,1086.6
4833,1084.4
4834,1084
4835,1090.1
4836,1088.9
4837,1091.6
4838,1093.6
4839,1091.5
4840,1092.3
4841,1095
4842,1095.6
4843,1097
4844,1099.2
4845,1100.5
4846,1101.5
4847,1103.6
4848,1105.9
4849,1109.1
4850,1113.1
4851,1115.7
4852,1115.6
4853,1119.7
4854,1124.1
4855,1129
4856,1126.7
4857,1128.7
4858,1130.3
4859,1130.6
4860,1135.1
4861,1137.9
4862,1139.3
4863,1144.7
4864,1140.8
4865,1145.7
4866,1145.4
4867,1145.5
4868,1144.4
4869,1142.6
4870,1144.3
4871,1143.3
4872,1142.3
4873,1144.2
4874,1142.2
4875,1139.2
4876,1135.5
4877,1136.1
4878,1133.6
4879,1128
4880,1126
4881,1126.3
4882,1122.3
4883,1118.7
4884,1119.8
4885,1120.4
4886,1116.3
4887,1111.6
4888,1111.4
4889,1110.8
4890,1112
4891,1106.9
4892,1107.8
4893,1108.2
4894,1106.3
4895,1104.6
4896,1105.6
4897,1105.3
4898,1106.2
4899,1106.1
4900,1105.2
4901,1106.2
4902,1106.8
4903,1109.8
4904,1112.7
4905,1111.2
4906,1116.1
4907,1114.2
4908,1116.6
4909,1112.9
4910,1116.1
4911,1118.2
4912,1124.9
4913,1124.3
4914,1121.5
4915,1119.7
4916,1127.2
4917,1128.1
4918,1131
4919,1130.9
4920,1133.6
4921,1136.5
4922,1139.4
4923,1142.3
4924,1141.3
4925,1146
4926,1148.5
4927,1150.6
4928,1156.8
4929,1156.7
4930,1156.4
4931,1160.6
4932,1160.8
4933,1161.9
4934,1160.6
4935,1165.1
4936,1170.6
4937,1172.3
4938,1171.9
4939,1179.2
4940,1178.6
4941,1184.9
4942,1183.5
4943,1186
4944,1187.6
4945,1193.7
4946,1194.8
4947,1197.1
4948,1201
4949,1198.3
4950,1199.7
4951,1205.4
4952,1205.5
4953,1204.8
4954,1209.2
4955,1208.6
4956,1210.9
4957,1213.2
4958,1211.6
4959,1214.1
4960,1218.8
4961,1214.7
4962,1215.2
4963,1218.4
4964,1218.1
4965,1216.8
4966,1220.8
4967,1222.4
4968,1224.4
4969,1224.3
4970,1223.7
4971,1221.1
4972,1223.1
4973,1228.2
4974,1227.7
4975,1226.9
4976,1219.5
4977,1222.2
4978,1222.9
4979,1224.8
4980,1224.6
4981,1221.3
4982,1220.9
4983,1216.8
4984,1212
4985,1212.2
4986,1209.9
4987,1208.5
4988,1206.8
4989,1204.6
4990,1203.1
4991,1199.9
4992,1197.2
4993,1199
4994,1200.2
4995,1197.1
4996,1198.7
4997,1198.3
4998,1196
4999,1197.2
5000,1196
5001,1195.5
5002,1196.1
5003,1200.9
5004,1201.2
5005,1200.3
5006,1198.6
5007,1201.2
5008,1200.6
5009,1199.6
5010,1200.2
5011,1204.5
5012,1202.2
5013,1205
5014,1204.9
5015,1207.1
5016,1211.3
5017,1208.6
5018,1211.8
5019,1214.8
5020,1212.3
5021,1211.8
5022,1211.9
5023,1216.6
5024,1215.2
5025,1216.8
5026,1219.5
5027,1225.3
5028,1224.5
5029,1226.1
5030,1226
5031,1223.2
5032,1225.6
5033,1229.1
5034,1231.9
5035,1231.2
5036,1232.4
5037,1233.5
5038,1235.5
5039,1234.8
5040,1230.1
5041,1234.4
5042,1235
5043,1236.7
5044,1238.4
5045,1235.7
5046,1240.8
5047,1239.7
5048,1246.3
5049,1246.7
5050,1249.2
5051,1250.4
5052,1255.9
5053,1257.1
5054,1256.2
5055,1259.5
5056,1259.5
5057,1262.8
5058,1265.4
5059,1267.2
5060,1268.3
5061,1271.6
5062,1271.8
5063,1276.1
5064,1279.9
5065,1284.2
5066,1284.6
5067,1282.9
5068,1287.7
5069,1287.1
5070,1289.8
5071,1291.2
5072,1295.5
5073,1298
5074,1301.2
5075,1305
5076,1301.1
5077,1302.8
5078,1304.7
5079,1309.4
5080,1309.9
5081,1308.8
5082,1309.5
5083,1312.2
5084,1315.4
5085,1318.2
5086,1317.3
5087,1319.1
5088,1326.5
5089,1326.7
5090,1323
5091,1323.2
5092,1324.5
5093,1321.6
5094,1320.7
5095,1325.5
5096,1323.5
5097,1326.3
5098,1324.3
5099,1325.2
5100,1329.1
5101,1332.2
5102,1330.2
5103,1331.3
5104,1330.2
5105,1332.6
5106,1334.2
5107,1330.2
5108,1330.9
5109,1331.8
5110,1331.5
5111,1331.3
5112,1326.1
5113,1327.6
5114,1327.6
5115,1329.6
5116,1328.9
5117,1336.5
5118,1333
5119,1334.6
5120,1331
5121,1333.9
5122,1333.7
5123,1333.3
5124,1334.8
5125,1332.7
5126,1331.3
5127,1333.2
5128,1332.2
5129,1333.5
5130,1332.1
5131,1327.6
5132,1330.6
5133,1335.8
5134,1332.6
5135,1333.3
5136,1333.3
5137,1334.6
5138,1332.3
5139,1329.5
5140,1331.4
5141,1329
5142,1333
5143,1335.7
5144,1332.6
5145,1333.1
5146,1332
5147,1330.6
5148,1333.6
5149,1334.6
5150,1331.6
5151,1334.7
5152,1335
5153,1338.1
5154,1336.4
5155,1337
5156,1340.4
5157,1341.5
5158,1341.8
5159,1338.6
5160,1339.2
5161,1343.4
5162,1343.6
5163,1343.6
5164,1343.2
5165,1344.2
5166,1345
5167,1345
5168,1341.9
5169,1342.3
5170,1341.8
5171,1342.7
5172,1337.1
5173,1338.1
5174,1335.3
5175,1333.7
5176,1331.1
5177,1328.8
5178,1329.8
5179,1328.5
5180,1327.4
5181,1327.3
5182,1318.7
5183,1319.9
5184,1318.8
5185,1316.2
5186,1318.5
5187,1311.6
5188,1313.8
5189,1306.6
5190,1306.6
5191,1304.6
5192,1301.6
5193,1299.5
5194,1298.6
5195,1296.9
5196,1290.3
5197,1289.3
5198,1291.6
5199,1284.9
5200,1285.1
5201,1280.8
5202,1275.1
5203,1273.8
5204,1269.8
5205,1270.7
5206,1268.4
5207,1268.7
5208,1269.9
5209,1266.2
5210,1269
5211,1260.4
5212,1256.9
5213,1256.3
5214,1257.9
5215,1253.3
5216,1252.8
5217,1253.6
5218,1252.7
5219,1251.1
5220,1251.8
5221,1253.8
5222,1253.8
5223,1252.2
5224,1255.6
5225,1250.8
5226,1249.3
5227,1251.6
5228,1248.6
5229,1252.7
5230,1253
5231,1254.2
5232,1257.4
5233,1256.8
5234,1256.9
5235,1255
5236,1257.5
5237,1256.6
5238,1259.4
5239,1261.8
5240,1259.8
5241,1261.3
5242,1262.5
5243,1262.3
5244,1263.8
5245,1265.2
5246,1265.9
5247,1262.5
5248,1266
5249,1265.7
5250,1266.9
5251,1267
5252,1267.7
5253,1268.9
5254,1270.4
5255,1268.8
5256,1273
5257,1275.1
5258,1272.2
5259,1277.1
5260,1276.5
5261,1278.2
5262,1276.9
5263,1279.5
5264,1277.8
5265,1280.8
5266,1278.9
5267,1280.4
5268,1280.2
5269,1280.4
5270,1285.7
5271,1286.8
5272,1284.1
5273,1284.4
5274,1284.8
5275,1283.7
5276,1287.5
5277,1287.1
5278,1290.9
5279,1292.5
5280,1289.2
5281,1288.7
5282,1294.6
5283,1297.3
5284,1296.6
5285,1297.2
5286,1299.4
5287,1298.4
5288,1304.8
5289,1304.6
5290,1301.7
5291,1308
5292,1309.7
5293,1311.2
5294,1311.4
5295,1314
5296,1315.6
5297,1313.6
5298,1311.4
5299,1311.7
5300,1314.7
5301,1314.5
5302,1317
5303,1319.5
5304,1321.8
5305,1320.5
5306,1319.7
5307,1319.7
5308,1328.7
5309,1327.8
5310,1329.4
5311,1328.3
5312,1332.8
5313,1331
5314,1328
5315,1332.1
5316,1329.3
5317,1331.3
5318,1331.1
5319,1331.9
5320,1336.9
5321,1334.6
5322,1336.7
5323,1335.1
5324,1334.1
5325,1330.3
5326,1331.1
5327,1334.2
5328,1332.9
5329,1331.5
5330,1331.1
5331,1332.8
5332,1331.8
5333,1327.6
5334,1323.4
5335,1320.8
5336,1317.1
5337,1320.2
5338,1319
5339,1314.3
5340,1312.8
5341,1311.7
5342,1310.6
5343,1315.5
5344,1314.3
5345,1319.5
5346,1315.1
5347,1316.9
5348,1317.4
5349,1314.7
5350,1316.5
5351,1318.3
5352,1319.1
5353,1320.3
5354,1319.4
5355,1323.8
5356,1324.7
5357,1322.5
5358,1320.8
5359,1322.9
5360,1324.8
5361,1321.1
5362,1323.8
5363,1321.6
5364,1327
5365,1325.1
5366,1329.7
5367,1330.6
5368,1330.9
5369,1335.2
5370,1336.8
5371,1336
5372,1336.5
5373,1341.2
5374,1339.3
5375,1337.3
5376,1333.9
5377,1335.7
5378,1330.2
5379,1328.9
5380,1330.5
5381,1330.8
5382,1327
5383,1326.9
5384,1326.6
5385,1322.4
5386,1320.9
5387,1321.6
5388,1320.4
5389,1317.7
5390,1317.8
5391,1316.7
5392,1316
5393,1313.6
5394,1312.6
5395,1308.8
5396,1306.4
5397,1312.5
5398,1311.3
5399,1310.9
5400,1316.6
5401,1312.8
5402,1312.6
5403,1312.4
5404,1312.1
5405,1312.9
5406,1314.5
5407,1317.1
5408,1318.3
5409,1321.4
5410,1324
5411,1320.5
5412,1322.2
5413,1325.4
5414,1322.8
5415,1323.8
5416,1323.4
5417,1325.5
5418,1329.8
5419,1332.8
5420,1336.2
5421,1336.3
5422,1337.4
5423,1335.8
5424,1338.7
5425,1338.8
5426,1340.7
5427,1338.5
5428,1339.6
5429,1340.6
5430,1338.7
5431,1339.9
5432,1341.3
5433,1345.1
5434,1345.2
5435,1347.3
5436,1345.7
5437,1348.2
5438,1348.8
5439,1348
5440,1348.5
5441,1348
5442,1350.7
5443,1348.2
5444,1351.5
5445,1352
5446,1353.6
5447,1351.2
5448,1349.6
5449,1348.6
5450,1347
5451,1350.6
5452,1348.6
5453,1348.9
5454,1347
5455,1350.5
5456,1343.2
5457,1342.7
5458,1341
5459,1341.5
5460,1340.4
5461,1342.8
5462,1343.3
5463,1341.7
5464,1333.1
5465,1329.8
5466,1327.4
5467,1330.1
5468,1328.3
5469,1327.1
5470,1322.5
5471,1321.7
5472,1316.9
5473,1316.4
5474,1317.3
5475,1314.3
5476,1310.2
5477,1306.7
5478,1305.5
5479,1307.3
5480,1303.1
5481,1307.2
5482,1303.4
5483,1301
